date,rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt
20170713,7,7,-2,OLD,20081056,다크 나이트,2008-08-06,59904600,2.6,-4465300,-6.9,27216879500,7767,-707,-8.3,4107839,132,389
20170713,8,8,-1,OLD,20158485,옥자,2017-06-29,34205500,1.5,-8642900,-20.2,1805889500,4635,-1314,-22.1,238562,86,234
20170713,9,9,0,NEW,20179245,판타스틱 단편 걸작선 1, ,24000000,1.0,24000000,100,24000000,4000,4000,100,4000,3,20
20170713,10,10,-2,OLD,20162869,택시운전사,2017-08-02,21990000,1.0,-6720000,-23.4,179705000,3613,-1172,-24.5,29606,19,19
20170714,1,1,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,2143060542,64.5,739575442,52.7,38692406566,256830,72907,39.6,4742302,1700,8751
20170714,2,2,0,OLD,20178982,박열,2017-06-28,354964342,10.7,104518242,41.7,15733819038,45994,10501,29.6,2051674,630,2223
20170714,3,3,1,OLD,20177501,플립,2017-07-12,180557400,5.4,60084900,49.9,414667300,21784,5445,33.3,53420,227,733
20170714,4,4,-1,OLD,20175522,카3: 새로운 도전,2017-07-13,134365558,4.0,21153358,18.7,291223758,18730,1693,9.9,40531,553,1190
20170714,5,5,0,OLD,20174801,내 사랑,2017-07-12,111573800,3.4,23745200,27,323748600,13898,1794,14.8,42833,210,625
20170714,6,6,1,OLD,20081056,다크 나이트,2008-08-06,84250400,2.5,24345800,40.6,27301129900,9853,2086,26.9,4117692,146,424
20170714,7,7,-1,OLD,20176562,예수는 역사다,2017-07-13,56594600,1.7,3368700,6.3,148656500,7670,-290,-3.6,21655,205,306
20170714,8,8,0,OLD,20158485,옥자,2017-06-29,49113500,1.5,14908000,43.6,1855003000,6559,1924,41.5,245121,89,242
20170714,9,9,1,OLD,20162869,택시운전사,2017-08-02,31077000,0.9,9087000,41.3,210782000,5003,1390,38.5,34609,27,28
20170714,10,10,1,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,31695300,1.0,12199700,62.6,21319126428,4027,1385,52.4,2590905,212,328
20170715,1,1,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,5301827757,65.3,3158767215,147.4,43994234323,632067,375237,146.1,5374369,1781,9257
20170715,2,2,2,OLD,20175522,카3: 새로운 도전,2017-07-13,948461043,11.7,814095485,605.9,1239684801,126361,107631,574.6,166892,800,2178
20170715,3,3,-1,OLD,20178982,박열,2017-06-28,688937257,8.5,333972915,94.1,16422756295,85482,39488,85.9,2137156,638,2025
20170715,4,4,-1,OLD,20177501,플립,2017-07-12,352230100,4.3,171672700,95.1,766897400,41661,19877,91.2,95081,249,873
20170715,5,5,0,OLD,20174801,내 사랑,2017-07-12,184449700,2.3,72875900,65.3,508198300,22392,8494,61.1,65225,232,562
20170715,6,6,0,OLD,20081056,다크 나이트,2008-08-06,150444300,1.9,66193900,78.6,27451574200,17225,7372,74.8,4134917,153,382
20170715,7,7,1,OLD,20158485,옥자,2017-06-29,99951000,1.2,50837500,103.5,1954954000,12912,6353,96.9,258033,93,265
20170715,8,8,-1,OLD,20176562,예수는 역사다,2017-07-13,91003100,1.1,34408500,60.8,239659600,11823,4153,54.1,33478,199,297
20170715,9,9,1,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,69804900,0.9,38109600,120.2,21388931328,8824,4797,119.1,2599729,203,312
20170715,10,10,2,OLD,20161872,너의 이름은.,2017-01-04,31218600,0.4,17297200,124.2,29460160356,4049,2286,129.7,3661208,198,289
20170716,1,1,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,4416140150,63.0,-885687607,-16.7,48410374473,528457,-103610,-16.4,5902826,1762,8901
20170716,2,2,0,OLD,20175522,카3: 새로운 도전,2017-07-13,922140200,13.2,-26320843,-2.8,2161825001,121870,-4491,-3.6,288762,798,2163
20170716,3,3,0,OLD,20178982,박열,2017-06-28,607606300,8.7,-81330957,-11.8,17030362595,75059,-10423,-12.2,2212215,620,1948
20170716,4,4,0,OLD,20177501,플립,2017-07-12,334341000,4.8,-17889100,-5.1,1101238400,39542,-2119,-5.1,134623,248,864
20170716,5,5,0,OLD,20174801,내 사랑,2017-07-12,172569000,2.5,-11880700,-6.4,680767300,20771,-1621,-7.2,85996,233,552
20170716,6,6,2,OLD,20176562,예수는 역사다,2017-07-13,109627200,1.6,18624100,20.5,349286800,14274,2451,20.7,47752,217,316
20170716,7,7,-1,OLD,20081056,다크 나이트,2008-08-06,118372600,1.7,-32071700,-21.3,27569946800,13845,-3380,-19.6,4148762,151,356
20170716,8,8,-1,OLD,20158485,옥자,2017-06-29,79610900,1.1,-20340100,-20.4,2034564900,10419,-2493,-19.3,268452,93,257
20170716,9,9,0,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,58387900,0.8,-11417000,-16.4,21447319228,7394,-1430,-16.2,2607123,191,292
20170716,10,10,1,OLD,20179245,판타스틱 단편 걸작선 1, ,30000000,0.4,6000000,25,102000000,5000,1000,25,17000,3,24
20170717,1,1,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,958471900,54.4,-3457668250,-78.3,49368846373,124148,-404309,-76.5,6026974,1600,8068
20170717,2,2,1,OLD,20178982,박열,2017-06-28,200598000,11.4,-407008300,-67,17230960595,27965,-47094,-62.7,2240180,577,2100
20170717,3,3,1,OLD,20177501,플립,2017-07-12,141227500,8.0,-193113500,-57.8,1242465900,18975,-20567,-52,153598,200,895
20170717,4,4,1,OLD,20174801,내 사랑,2017-07-12,100272500,5.7,-72296500,-41.9,781039800,13411,-7360,-35.4,99407,204,687
20170717,5,5,-3,OLD,20175522,카3: 새로운 도전,2017-07-13,66649000,3.8,-855491200,-92.8,2228474001,9753,-112117,-92,298515,488,1080
20170717,6,6,0,OLD,20176562,예수는 역사다,2017-07-13,61085800,3.5,-48541400,-44.3,410372600,8679,-5595,-39.2,56431,204,364
20170717,7,7,0,OLD,20081056,다크 나이트,2008-08-06,46705400,2.6,-71667200,-60.5,27616652200,5872,-7973,-57.6,4154634,143,413
20170717,8,8,2,OLD,20179245,판타스틱 단편 걸작선 1, ,30000000,1.7,0,0,132000000,5000,0,0,22000,3,24
20170717,9,9,-1,OLD,20158485,옥자,2017-06-29,25662400,1.5,-53948500,-67.8,2060227300,3487,-6932,-66.5,271939,75,211
20170717,10,10,0,NEW,20162869,택시운전사,2017-08-02,20363000,1.2,20363000,100,245319000,3125,3125,100,39950,18,19
20170718,1,1,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,853658600,48.9,-104813300,-10.9,50222504973,111280,-12868,-10.4,6138254,1617,7934
20170718,2,2,0,OLD,20178982,박열,2017-06-28,185874100,10.7,-14723900,-7.3,17416834695,26207,-1758,-6.3,2266387,602,2074
20170718,3,3,0,OLD,20177501,플립,2017-07-12,144710700,8.3,3483200,2.5,1387176600,19596,621,3.3,173194,219,923
20170718,4,4,0,OLD,20174801,내 사랑,2017-07-12,103418400,5.9,3145900,3.1,884458200,13867,456,3.4,113274,210,682
20170718,5,5,5,OLD,20162869,택시운전사,2017-08-02,79896000,4.6,59533000,292.4,325215000,12873,9748,311.9,52823,73,75
20170718,6,6,-1,OLD,20175522,카3: 새로운 도전,2017-07-13,67338000,3.9,689000,1,2295812001,10271,518,5.3,308786,504,1050
20170718,7,7,-1,OLD,20176562,예수는 역사다,2017-07-13,62521900,3.6,1436100,2.4,472894500,9120,441,5.1,65551,210,371
20170718,8,8,-1,OLD,20081056,다크 나이트,2008-08-06,39560200,2.3,-7145200,-15.3,27656212400,5058,-814,-13.9,4159692,142,392
20170718,9,9,-1,OLD,20179245,판타스틱 단편 걸작선 1, ,24000000,1.4,-6000000,-20,156000000,4000,-1000,-20,26000,3,20
20170718,10,10,-1,OLD,20158485,옥자,2017-06-29,24137200,1.4,-1525200,-5.9,2084364500,3336,-151,-4.3,275275,78,214
20170719,1,1,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,791554400,36.4,-62104200,-7.3,51014059373,103671,-7609,-6.8,6241925,1472,7229
20170719,2,2,20,OLD,20177181,47 미터,2017-07-19,535406300,24.6,532396300,17687.6,564592300,72116,71686,16671.2,75603,542,1914
20170719,3,3,-1,OLD,20178982,박열,2017-06-28,165207000,7.6,-20667100,-11.1,17582041695,23249,-2958,-11.3,2289636,557,1847
20170719,4,4,-1,OLD,20177501,플립,2017-07-12,133653900,6.2,-11056800,-7.6,1520830500,18094,-1502,-7.7,191288,215,962
20170719,5,5,-1,OLD,20174801,내 사랑,2017-07-12,93991600,4.3,-9426800,-9.1,978449800,12746,-1121,-8.1,126020,212,652
20170719,6,6,0,OLD,20175522,카3: 새로운 도전,2017-07-13,63700100,2.9,-3637900,-5.4,2359512101,9795,-476,-4.6,318581,441,837
20170719,7,7,0,OLD,20176562,예수는 역사다,2017-07-13,49936800,2.3,-12585100,-20.1,522831300,7465,-1655,-18.1,73016,193,336
20170719,8,8,-3,OLD,20162869,택시운전사,2017-08-02,42246000,1.9,-37650000,-47.1,367461000,6420,-6453,-50.1,59243,45,45
20170719,9,9,9,OLD,20176781,내가 죽기 전에 가장 듣고 싶은 말,2017-07-19,44130700,2.0,38849700,735.7,71628700,6015,5229,665.3,9446,151,505
20170719,10,10,0,OLD,20158485,옥자,2017-06-29,28440000,1.3,4302800,17.8,2112804500,4169,833,25,279444,83,214
20170720,1,1,12,OLD,20164621,덩케르크,2017-07-20,1776036300,50.4,1749078500,6488.2,1840263500,224242,221261,7422.4,230263,1252,7554
20170720,2,2,-1,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,595059400,16.9,-196495000,-24.8,51609118773,79499,-24172,-23.3,6321424,895,3744
20170720,3,3,-1,OLD,20177181,47 미터,2017-07-19,470758900,13.4,-64647400,-12.1,1035351200,62644,-9472,-13.1,138247,605,1894
20170720,4,4,0,OLD,20177501,플립,2017-07-12,96692400,2.7,-36961500,-27.7,1617522900,13054,-5040,-27.9,204342,179,670
20170720,5,5,-2,OLD,20178982,박열,2017-06-28,76589300,2.2,-88617700,-53.6,17658630995,11184,-12065,-51.9,2300820,389,832
20170720,6,6,31,OLD,20177701,위시 어폰,2017-07-20,73346000,2.1,71810000,4675.1,76241000,9819,9627,5014.1,10162,264,529
20170720,7,7,-2,OLD,20174801,내 사랑,2017-07-12,64140100,1.8,-29851500,-31.8,1042589900,8560,-4186,-32.8,134580,180,422
20170720,8,8,0,NEW,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,59775600,1.7,59775600,100,70132600,8423,8423,100,9481,304,376
20170720,9,9,-2,OLD,20176562,예수는 역사다,2017-07-13,44938000,1.3,-4998800,-10,567769300,6988,-477,-6.4,80004,129,194
20170720,10,10,-4,OLD,20175522,카3: 새로운 도전,2017-07-13,42962500,1.2,-20737600,-32.6,2402474601,6815,-2980,-30.4,325396,312,463
20170721,1,1,0,OLD,20164621,덩케르크,2017-07-20,2173063468,47.9,397027168,22.4,4013326968,248042,23800,10.6,478305,1245,7569
20170721,2,2,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,941842632,20.8,346783232,58.3,52550961405,113462,33963,42.7,6434886,897,3834
20170721,3,3,0,OLD,20177181,47 미터,2017-07-19,633263832,14.0,162504932,34.5,1668615032,77370,14726,23.5,215617,701,2299
20170721,4,4,0,OLD,20177501,플립,2017-07-12,143176700,3.2,46484300,48.1,1760699600,17354,4300,32.9,221696,194,702
20170721,5,5,0,OLD,20178982,박열,2017-06-28,88706400,2.0,12117100,15.8,17747337395,11516,332,3,2312336,385,793
20170721,6,6,0,OLD,20177701,위시 어폰,2017-07-20,88431600,1.9,15085600,20.6,164672600,10966,1147,11.7,21128,277,549
20170721,7,7,1,OLD,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,78042800,1.7,18267200,30.6,148175400,10089,1666,19.8,19570,325,414
20170721,8,8,-1,OLD,20174801,내 사랑,2017-07-12,80664100,1.8,16524000,25.8,1123254000,9638,1078,12.6,144218,187,426
20170721,9,9,1,OLD,20175522,카3: 새로운 도전,2017-07-13,65248900,1.4,22286400,51.9,2467723501,9187,2372,34.8,334583,354,530
20170721,10,10,-1,OLD,20176562,예수는 역사다,2017-07-13,46681900,1.0,1743900,3.9,614451200,6347,-641,-9.2,86351,128,197
20170722,1,1,0,OLD,20164621,덩케르크,2017-07-20,4031277775,46.6,1858214307,85.5,8044604743,460182,212140,85.5,938487,1207,7330
20170722,2,2,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,1880483025,21.7,938640393,99.7,54431444430,225365,111903,98.6,6660251,918,3841
20170722,3,3,0,OLD,20177181,47 미터,2017-07-19,979835825,11.3,346571993,54.7,2648450857,116795,39425,51,332412,733,2699
20170722,4,4,3,OLD,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,406629400,4.7,328586600,421,554804800,54480,44391,440,74050,430,737
20170722,5,5,4,OLD,20175522,카3: 새로운 도전,2017-07-13,360646600,4.2,295397700,452.7,2828370101,47606,38419,418.2,382189,538,1086
20170722,6,6,-2,OLD,20177501,플립,2017-07-12,204210600,2.4,61033900,42.6,1964910200,24055,6701,38.6,245751,211,722
20170722,7,7,5,OLD,20177761,오즈: 신기한 마법가루,2017-07-20,149925700,1.7,120487200,409.3,254356400,19926,15720,373.8,34868,335,473
20170722,8,8,-3,OLD,20178982,박열,2017-06-28,116492300,1.3,27785900,31.3,17863829695,14396,2880,25,2326732,334,611
20170722,9,9,-1,OLD,20174801,내 사랑,2017-07-12,113516800,1.3,32852700,40.7,1236770800,13353,3715,38.5,157571,173,376
20170722,10,10,-4,OLD,20177701,위시 어폰,2017-07-20,88139000,1.0,-292600,-0.3,252811600,10708,-258,-2.4,31836,279,516
20170723,1,1,0,OLD,20164621,덩케르크,2017-07-20,3602600500,45.7,-428677275,-10.6,11647205243,411132,-49050,-10.7,1349619,1181,7026
20170723,2,2,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,1628030050,20.6,-252452975,-13.4,56059474480,195009,-30356,-13.5,6855260,914,3753
20170723,3,3,0,OLD,20177181,47 미터,2017-07-19,908432100,11.5,-71403725,-7.3,3556882957,107567,-9228,-7.9,439979,711,2617
20170723,4,4,0,OLD,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,486617500,6.2,79988100,19.7,1041422300,63909,9429,17.3,137959,547,943
20170723,5,5,0,OLD,20175522,카3: 새로운 도전,2017-07-13,385921100,4.9,25274500,7,3214291201,50155,2549,5.4,432344,525,1025
20170723,6,6,0,OLD,20177501,플립,2017-07-12,188593300,2.4,-15617300,-7.6,2153503500,22165,-1890,-7.9,267916,209,705
20170723,7,7,0,OLD,20177761,오즈: 신기한 마법가루,2017-07-20,155033100,2.0,5107400,3.4,409389500,20130,204,1,54998,343,487
20170723,8,8,0,OLD,20178982,박열,2017-06-28,98425800,1.2,-18066500,-15.5,17962255495,12139,-2257,-15.7,2338871,325,575
20170723,9,9,0,OLD,20174801,내 사랑,2017-07-12,100573500,1.3,-12943300,-11.4,1337344300,11616,-1737,-13,169187,172,364
20170723,10,10,1,OLD,20176562,예수는 역사다,2017-07-13,84167200,1.1,14132300,20.2,768653300,10969,1901,21,106388,139,210
20170724,1,1,0,OLD,20164621,덩케르크,2017-07-20,1229508100,45.4,-2373092400,-65.9,12876713343,154426,-256706,-62.4,1504045,1135,6783
20170724,2,2,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,471231900,17.4,-1156798150,-71.1,56530706380,62945,-132064,-67.7,6918205,876,3606
20170724,3,3,0,OLD,20177181,47 미터,2017-07-19,333140000,12.3,-575292100,-63.3,3890022957,43729,-63838,-59.3,483708,622,2597
20170724,4,4,0,OLD,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,100340900,3.7,-386276600,-79.4,1141763200,14407,-49502,-77.5,152366,403,709
20170724,5,5,1,OLD,20177501,플립,2017-07-12,100357800,3.7,-88235500,-46.8,2253861300,13401,-8764,-39.5,281317,181,722
20170724,6,6,-1,OLD,20175522,카3: 새로운 도전,2017-07-13,74175700,2.7,-311745400,-80.8,3288466901,10893,-39262,-78.3,443237,381,641
20170724,7,7,2,OLD,20174801,내 사랑,2017-07-12,58663800,2.2,-41909700,-41.7,1396008100,7744,-3872,-33.3,176931,174,412
20170724,8,8,0,OLD,20178982,박열,2017-06-28,48480200,1.8,-49945600,-50.7,18010735695,6788,-5351,-44.1,2345659,351,695
20170724,9,9,2,OLD,20177701,위시 어폰,2017-07-20,45197400,1.7,-37654900,-45.4,380861300,6018,-3976,-39.8,47848,260,524
20170724,10,10,-3,OLD,20177761,오즈: 신기한 마법가루,2017-07-20,40035600,1.5,-114997500,-74.2,449425100,5935,-14195,-70.5,60933,268,364
20170725,1,1,0,OLD,20164621,덩케르크,2017-07-20,1130024850,41.7,-99483250,-8.1,14006738193,141556,-12870,-8.3,1645601,1153,6680
20170725,2,2,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,468059800,17.3,-3172100,-0.7,56998766180,62825,-120,-0.2,6981030,879,3611
20170725,3,3,0,OLD,20177181,47 미터,2017-07-19,299187400,11.0,-33952600,-10.2,4189210357,39636,-4093,-9.4,523344,633,2581
20170725,4,4,0,OLD,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,112622300,4.2,12281400,12.2,1254385500,16356,1949,13.5,168722,414,710
20170725,5,5,0,OLD,20177501,플립,2017-07-12,99658900,3.7,-698900,-0.7,2353520200,13407,6,0,294724,185,724
20170725,6,6,0,OLD,20175522,카3: 새로운 도전,2017-07-13,80221800,3.0,6046100,8.2,3368688701,11929,1036,9.5,455166,394,643
20170725,7,7,0,OLD,20174801,내 사랑,2017-07-12,63923100,2.4,5259300,9,1459931200,8491,747,9.6,185422,169,411
20170725,8,8,4,OLD,20161481,군함도,2017-07-26,69290000,2.6,13169200,23.5,185306800,7921,2509,46.4,21629,34,35
20170725,9,9,1,OLD,20177761,오즈: 신기한 마법가루,2017-07-20,47300700,1.7,7265100,18.1,496725800,7164,1229,20.7,68097,282,382
20170725,10,10,-2,OLD,20178982,박열,2017-06-28,47371100,1.7,-1109100,-2.3,18058106795,6838,50,0.7,2352497,341,689
20170726,1,1,7,OLD,20161481,군함도,2017-07-26,6109565800,71.4,6040275800,8717.4,6294872600,972161,964240,12173.2,993790,2027,10182
20170726,2,2,18,OLD,20173403,슈퍼배드 3,2017-07-26,1210810000,14.1,1202042000,13709.4,1221770000,195774,194678,17762.6,197144,810,2922
20170726,3,3,-2,OLD,20164621,덩케르크,2017-07-20,698540000,8.2,-431484850,-38.2,14705278193,97068,-44488,-31.4,1742669,628,2181
20170726,4,4,-2,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,176787300,2.1,-291272500,-62.2,57175553480,28732,-34093,-54.3,7009762,429,785
20170726,5,5,-2,OLD,20177181,47 미터,2017-07-19,81798800,1.0,-217388600,-72.7,4271009157,13314,-26322,-66.4,536658,364,622
20170726,6,6,-2,OLD,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,58899300,0.7,-53723000,-47.7,1313284800,8784,-7572,-46.3,177506,227,308
20170726,7,7,-2,OLD,20177501,플립,2017-07-12,44450300,0.5,-55208600,-55.4,2397970500,7187,-6220,-46.4,301911,113,250
20170726,8,8,-1,OLD,20174801,내 사랑,2017-07-12,27205200,0.3,-36717900,-57.4,1487136400,4137,-4354,-51.3,189559,83,147
20170726,9,9,0,NEW,20178646,송 투 송,2017-07-26,24039800,0.3,24039800,100,27657000,3906,3906,100,4371,86,147
20170726,10,10,-4,OLD,20175522,카3: 새로운 도전,2017-07-13,19468900,0.2,-60752900,-75.7,3388157601,3111,-8818,-73.9,458277,82,92
20170727,1,1,0,OLD,20161481,군함도,2017-07-26,4121166500,63.0,-1988399300,-32.5,10416039100,559467,-412694,-42.5,1553257,1962,10219
20170727,2,2,0,OLD,20173403,슈퍼배드 3,2017-07-26,1212403800,18.5,1593800,0.1,2434173800,175856,-19918,-10.2,373000,812,3129
20170727,3,3,0,OLD,20164621,덩케르크,2017-07-20,598773500,9.2,-99766500,-14.3,15304051693,70612,-26456,-27.3,1813281,619,2125
20170727,4,4,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,161682200,2.5,-15105100,-8.5,57337235680,22024,-6708,-23.3,7031786,410,760
20170727,5,5,1,OLD,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,75690900,1.2,16791600,28.5,1388975700,11208,2424,27.6,188714,215,294
20170727,6,6,-1,OLD,20177181,47 미터,2017-07-19,59752300,0.9,-22046500,-27,4330761457,8153,-5161,-38.8,544811,355,592
20170727,7,7,10,OLD,20162869,택시운전사,2017-08-02,58249000,0.9,53693000,1178.5,542603000,6513,5808,823.8,83193,32,32
20170727,8,8,-1,OLD,20177501,플립,2017-07-12,44949700,0.7,499400,1.1,2442920200,6056,-1131,-15.7,307967,115,256
20170727,9,9,-1,OLD,20174801,내 사랑,2017-07-12,29230100,0.4,2024900,7.4,1516366500,4620,483,11.7,194179,82,135
20170727,10,10,0,NEW,20162442,청년경찰,2017-08-09,32794000,0.5,32794000,100,100216000,4025,4025,100,12558,22,23
20170728,1,1,0,OLD,20161481,군함도,2017-07-26,4811934126,62.2,690767626,16.8,15227973226,582364,22897,4.1,2135621,1989,10514
20170728,2,2,0,OLD,20173403,슈퍼배드 3,2017-07-26,1489680208,19.2,277276408,22.9,3923854008,195260,19404,11,568260,875,3416
20170728,3,3,0,OLD,20164621,덩케르크,2017-07-20,833928326,10.8,235154826,39.3,16137980019,88910,18298,25.9,1902191,602,2049
20170728,4,4,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,204813566,2.6,43131366,26.7,57542049246,25030,3006,13.6,7056816,421,727
20170728,5,5,0,OLD,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,86684300,1.1,10993400,14.5,1475660000,11744,536,4.8,200458,226,308
20170728,6,6,0,OLD,20177181,47 미터,2017-07-19,72326100,0.9,12573800,21,4403087557,8849,696,8.5,553660,339,545
20170728,7,7,1,OLD,20177501,플립,2017-07-12,54539600,0.7,9589900,21.3,2497459800,6512,456,7.5,314479,117,251
20170728,8,8,1,OLD,20174801,내 사랑,2017-07-12,34923425,0.5,5693325,19.5,1551289925,5531,911,19.7,199710,86,140
20170728,9,9,4,OLD,20175522,카3: 새로운 도전,2017-07-13,20511500,0.3,3765300,22.5,3425415301,2634,166,6.7,463379,67,79
20170728,10,10,1,OLD,20176562,예수는 역사다,2017-07-13,19330100,0.2,-1261800,-6.1,911498800,2491,-606,-19.6,127379,62,78
20170729,1,1,0,OLD,20161481,군함도,2017-07-26,8437357914,63.5,3625423788,75.3,23665331140,1016790,434426,74.6,3152411,2020,10815
20170729,2,2,0,OLD,20173403,슈퍼배드 3,2017-07-26,2649074712,19.9,1159394504,77.8,6572928720,340504,145244,74.4,908764,1029,4087
20170729,3,3,0,OLD,20164621,덩케르크,2017-07-20,1322267914,9.9,488339588,58.6,17460247933,142131,53221,59.9,2044322,634,1824
20170729,4,4,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,308486974,2.3,103673408,50.6,57850536220,37683,12653,50.6,7094499,414,643
20170729,5,5,0,OLD,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,135634100,1.0,48949800,56.5,1611294100,18582,6838,58.2,219040,235,333
20170729,6,6,0,OLD,20177181,47 미터,2017-07-19,79789600,0.6,7463500,10.3,4482877157,9800,951,10.7,563460,308,428
20170729,7,7,1,OLD,20174801,내 사랑,2017-07-12,51266500,0.4,16343075,46.8,1602556425,7780,2249,40.7,207490,76,137
20170729,8,8,-1,OLD,20177501,플립,2017-07-12,62090000,0.5,7550400,13.8,2559549800,7403,891,13.7,321882,125,214
20170729,9,9,0,OLD,20175522,카3: 새로운 도전,2017-07-13,37442800,0.3,16931300,82.5,3462858101,4993,2359,89.6,468372,77,95
20170729,10,10,0,OLD,20176562,예수는 역사다,2017-07-13,24211400,0.2,4881300,25.3,935710200,3175,684,27.5,130554,61,71
20170730,1,1,0,OLD,20161481,군함도,2017-07-26,7612135400,62.6,-825222514,-9.8,31277466540,917669,-99121,-9.7,4070080,1986,10361
20170730,2,2,0,OLD,20173403,슈퍼배드 3,2017-07-26,2491186000,20.5,-157888712,-6,9064114720,317075,-23429,-6.9,1225839,1057,4243
20170730,3,3,0,OLD,20164621,덩케르크,2017-07-20,1254698200,10.3,-67569714,-5.1,18714946133,135170,-6961,-4.9,2179492,664,1874
20170730,4,4,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,308145100,2.5,-341874,-0.1,58158681320,37500,-183,-0.5,7131999,425,697
20170730,5,5,0,OLD,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,134426500,1.1,-1207600,-0.9,1745720600,18076,-506,-2.7,237116,237,330
20170730,6,6,0,OLD,20177181,47 미터,2017-07-19,76690100,0.6,-3099500,-3.9,4559567257,9441,-359,-3.7,572901,318,432
20170730,7,7,1,OLD,20177501,플립,2017-07-12,57810500,0.5,-4279500,-6.9,2617360300,6835,-568,-7.7,328717,123,214
20170730,8,8,-1,OLD,20174801,내 사랑,2017-07-12,44307900,0.4,-6958600,-13.6,1646864325,6753,-1027,-13.2,214243,75,130
20170730,9,9,1,OLD,20176562,예수는 역사다,2017-07-13,39124100,0.3,14912700,61.6,974834300,5331,2156,67.9,135885,70,83
20170730,10,10,-1,OLD,20175522,카3: 새로운 도전,2017-07-13,33211200,0.3,-4231600,-11.3,3496069301,4340,-653,-13.1,472712,72,87
20170731,1,1,0,OLD,20161481,군함도,2017-07-26,3478438000,51.1,-4133697400,-54.3,34755904540,468140,-449529,-49,4538220,1841,9730
20170731,2,2,0,OLD,20173403,슈퍼배드 3,2017-07-26,1844542100,27.1,-646643900,-26,10908656820,264090,-52985,-16.7,1489929,950,4021
20170731,3,3,0,OLD,20164621,덩케르크,2017-07-20,810512700,11.9,-444185500,-35.4,19525458833,96408,-38762,-28.7,2275900,669,2067
20170731,4,4,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,263303300,3.9,-44841800,-14.6,58421984620,35402,-2098,-5.6,7167401,490,877
20170731,5,5,0,OLD,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,119845700,1.8,-14580800,-10.8,1865566300,17774,-302,-1.7,254890,241,345
20170731,6,6,0,OLD,20177181,47 미터,2017-07-19,57587400,0.8,-19102700,-24.9,4617154657,7760,-1681,-17.8,580661,318,471
20170731,7,7,1,OLD,20174801,내 사랑,2017-07-12,40170300,0.6,-4137600,-9.3,1687034625,6312,-441,-6.5,220555,80,163
20170731,8,7,0,OLD,20177501,플립,2017-07-12,46880600,0.7,-10929900,-18.9,2664240900,6312,-523,-7.7,335029,120,238
20170731,9,9,1,OLD,20175522,카3: 새로운 도전,2017-07-13,25383200,0.4,-7828000,-23.6,3521452501,3708,-632,-14.6,476420,70,81
20170731,10,10,-1,OLD,20176562,예수는 역사다,2017-07-13,23301300,0.3,-15822800,-40.4,998135600,3370,-1961,-36.8,139255,62,80
20170801,1,1,0,OLD,20161481,군함도,2017-07-26,2967903300,48.6,-510534700,-14.7,37723807840,402094,-66046,-14.1,4940314,1848,9518
20170801,2,2,0,OLD,20173403,슈퍼배드 3,2017-07-26,1687174300,27.6,-157367800,-8.5,12595831120,242820,-21270,-8.1,1732749,997,4159
