date,rnum,rank,movieNm,audiAcc,audiCnt,openDt,scrnCnt,showCnt,salesChange,rankOldAndNew,salesAmt,salesShare,audiChange,movieCd,audiInten,rankInten,salesAcc,salesInten
20170805,2,2,군함도,5845923,270522,2017-07-26,957,3704,45.9,OLD,2245544801,15.4,44.1,20161481,82838,0,44798447626,706310616
20170805,3,3,슈퍼배드 3,2428784,203999,2017-07-26,914,3101,45.4,OLD,1590623404,10.9,41.8,20173403,60095,0,17675899019,496592609
20170805,4,4,명탐정 코난:진홍의 연가,256426,62418,2017-08-02,521,1096,46.2,OLD,477159000,3.3,45.8,20170124,19612,0,1842826900,150763700
20170805,5,5,덩케르크,2543712,58495,2017-07-20,416,865,37.9,OLD,580765395,4.0,39.7,20164621,16636,0,21998429248,159686675
20170805,6,6,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,306995,9920,2017-07-20,142,186,36.9,OLD,74059100,0.5,38.2,20178321,2743,0,2227166300,19971800
20170805,7,7,스파이더맨: 홈 커밍,7233329,9586,2017-07-05,120,189,35.5,OLD,80729400,0.6,34.2,20167303,2442,0,58928197720,21149800
20170805,8,8,내 사랑,247818,6364,2017-07-12,59,124,54.3,OLD,41892100,0.3,52.7,20174801,2197,2,1860570525,14737300
20170805,9,9,파리로 가는 길,15271,5942,2017-08-03,76,111,34.1,OLD,50002000,0.3,30.3,20178762,1383,0,122723700,12724100
20170805,10,10,이모티: 더 무비,22835,4941,2017-08-02,133,202,-1.5,OLD,38098100,0.3,-2.5,20179186,-129,-2,165186400,-577900
20170806,1,1,택시운전사,4361047,1093911,2017-08-02,1906,8929,-2.6,OLD,9039743900,65.5,-2.6,20162869,-29532,0,34642953436,-240621501
20170806,2,2,군함도,6080649,234726,2017-07-26,922,3432,-13.4,OLD,1945448300,14.1,-13.2,20161481,-35796,0,46743895926,-300096501
20170806,3,3,슈퍼배드 3,2616327,187543,2017-07-26,880,2928,-7.7,OLD,1468188900,10.6,-8.1,20173403,-16456,0,19144087919,-122434504
20170806,4,4,명탐정 코난:진홍의 연가,311932,55506,2017-08-02,510,1027,-11.1,OLD,424340500,3.1,-11.1,20170124,-6912,0,2267167400,-52818500
20170806,5,5,덩케르크,2593808,50096,2017-07-20,412,834,-13.5,OLD,502487800,3.6,-14.4,20164621,-8399,0,22500917048,-78277595
20170806,6,6,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,316654,9659,2017-07-20,139,184,-0.9,OLD,73380400,0.5,-2.6,20178321,-261,0,2300546700,-678700
20170806,7,7,스파이더맨: 홈 커밍,7240766,7437,2017-07-05,116,187,-22.6,OLD,62509700,0.5,-22.4,20167303,-2149,0,58990707420,-18219700
20170806,8,8,내 사랑,253557,5739,2017-07-12,61,120,-10.1,OLD,37645900,0.3,-9.8,20174801,-625,0,1898216425,-4246200
20170806,9,9,파리로 가는 길,20761,5490,2017-08-03,74,108,-8.3,OLD,45867900,0.3,-7.6,20178762,-452,0,168591600,-4134100
20170806,10,10,이모티: 더 무비,28250,5415,2017-08-02,120,189,10.7,OLD,42174000,0.3,9.6,20179186,474,0,207360400,4075900
20170807,1,1,택시운전사,4923802,562755,2017-08-02,1745,8569,-53.8,OLD,4175562100,68.3,-48.6,20162869,-531156,0,38818515536,-4864181800
20170807,2,2,군함도,6179377,98728,2017-07-26,876,3405,-62.9,OLD,721420900,11.8,-57.9,20161481,-135998,0,47465316826,-1224027400
20170807,3,3,슈퍼배드 3,2691460,75133,2017-07-26,785,2667,-64.4,OLD,522214300,8.5,-59.9,20173403,-112410,0,19666302219,-945974600
20170807,4,4,덩케르크,2621106,27298,2017-07-20,413,891,-49.4,OLD,254057200,4.2,-45.5,20164621,-22798,1,22754974248,-248430600
20170807,5,5,명탐정 코난:진홍의 연가,336851,24919,2017-08-02,445,937,-59.1,OLD,173505800,2.8,-55.1,20170124,-30587,-1,2440673200,-250834700
20170807,6,6,스파이더맨: 홈 커밍,7245196,4430,2017-07-05,126,209,-46.6,OLD,33353000,0.5,-40.4,20167303,-3007,1,59024060420,-29156700
20170807,7,7,파리로 가는 길,25170,4409,2017-08-03,71,128,-30.3,OLD,31966800,0.5,-19.7,20178762,-1081,2,200558400,-13901100
20170807,8,8,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,321015,4361,2017-07-20,133,181,-59.4,OLD,29757500,0.5,-54.9,20178321,-5298,-2,2330304200,-43622900
20170807,9,9,청년경찰,34397,4213,2017-08-09,19,19,-8.9,OLD,34522900,0.6,7.2,20162442,282,2,293783100,-3374600
20170807,10,10,내 사랑,257384,3827,2017-07-12,56,121,-35.8,OLD,24166500,0.4,-33.3,20174801,-1912,-2,1922382925,-13479400
20170808,1,1,택시운전사,5407880,484078,2017-08-02,1753,8632,-14.5,OLD,3571801800,66.3,-14,20162869,-78677,0,42390317336,-603760300
20170808,2,2,군함도,6263956,84579,2017-07-26,857,3355,-15.6,OLD,609107300,11.3,-14.3,20161481,-14149,0,48074424126,-112313600
20170808,3,3,슈퍼배드 3,2766851,75391,2017-07-26,783,2621,-0.8,OLD,518162600,9.6,0.3,20173403,258,0,20184464819,-4051700
20170808,4,4,덩케르크,2649262,28156,2017-07-20,433,934,2.6,OLD,260676100,4.8,3.1,20164621,858,0,23015650348,6618900
20170808,5,5,명탐정 코난:진홍의 연가,361647,24796,2017-08-02,456,933,-1.1,OLD,171625000,3.2,-0.5,20170124,-123,0,2612298200,-1880800
20170808,6,6,파리로 가는 길,30178,5008,2017-08-03,77,139,14,OLD,36452600,0.7,13.6,20178762,599,1,237011000,4485800
20170808,7,7,스파이더맨: 홈 커밍,7249898,4702,2017-07-05,121,208,0.9,OLD,33650500,0.6,6.1,20167303,272,-1,59057710920,297500
20170808,8,8,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,325543,4528,2017-07-20,132,170,3.9,OLD,30909800,0.6,3.8,20178321,167,0,2361214000,1152300
20170808,9,9,내 사랑,261177,3793,2017-07-12,58,117,-2.2,OLD,23638700,0.4,-0.9,20174801,-34,1,1946021625,-527800
20170808,10,10,이모티: 더 무비,34176,3182,2017-08-02,121,190,13.2,OLD,21523500,0.4,16,20179186,438,1,247902400,2505000
20170809,1,1,택시운전사,5812815,404935,2017-08-02,1446,6654,-16.6,OLD,2979664700,45.2,-16.3,20162869,-79143,0,45369982036,-592137100
20170809,2,2,청년경찰,344954,308298,2017-08-09,1102,5954,16520.5,OLD,2252747600,34.2,13547.5,20162442,306039,9,2560084700,2239193600
20170809,3,3,군함도,6311866,47910,2017-07-26,632,1662,-43.3,OLD,345296000,5.2,-43.4,20161481,-36669,-1,48419720126,-263811300
20170809,4,4,슈퍼배드 3,2813753,46902,2017-07-26,567,1403,-38.8,OLD,317278500,4.8,-37.8,20173403,-28489,-1,20501743319,-200884100
20170809,5,5,애나벨 : 인형의 주인,29018,24864,2017-08-10,492,778,2349,OLD,185386400,2.8,2678.1,20161081,23969,11,218820400,177816400
20170809,6,6,빅풋 주니어,24412,21379,2017-08-09,379,622,100,NEW,140996300,2.1,100,20178641,21379,0,165999300,140996300
20170809,7,7,명탐정 코난:진홍의 연가,374351,12704,2017-08-02,246,359,-48.1,OLD,89130200,1.4,-48.8,20170124,-12092,-2,2701428400,-82494800
20170809,8,8,덩케르크,2661571,12309,2017-07-20,163,305,-52.5,OLD,123854100,1.9,-56.3,20164621,-15847,-4,23139504448,-136822000
20170809,9,9,파리로 가는 길,34437,4259,2017-08-03,60,114,-13.6,OLD,31503000,0.5,-15,20178762,-749,-3,268514000,-4949600
20170809,10,10,내 사랑,264427,3250,2017-07-12,53,112,-14.6,OLD,20186500,0.3,-14.3,20174801,-543,-1,1966208125,-3452200
20170810,1,1,택시운전사,6167997,355182,2017-08-02,1353,6303,-11.9,OLD,2625161400,37.8,-12.3,20162869,-49753,0,47995143436,-354503300
20170810,2,2,청년경찰,622354,277400,2017-08-09,1065,5700,-9.3,OLD,2042922400,29.4,-10,20162442,-30898,0,4603007100,-209825200
20170810,3,3,애나벨 : 인형의 주인,183737,154719,2017-08-10,593,2143,517.7,OLD,1145172900,16.5,522.3,20161081,129855,2,1363993300,959786500
20170810,4,4,슈퍼배드 3,2854003,40250,2017-07-26,516,1070,-14.2,OLD,272240800,3.9,-14.2,20173403,-6652,0,20773984119,-45037700
20170810,5,5,군함도,6350340,38474,2017-07-26,569,1311,-19.9,OLD,276528400,4.0,-19.7,20161481,-9436,-2,48696248526,-68767600
20170810,6,6,빅풋 주니어,44192,19780,2017-08-09,388,583,-7.8,OLD,129934900,1.9,-7.5,20178641,-1599,0,295934200,-11061400
20170810,7,7,극장판 도라에몽: 진구의 남극 꽁꽁 대모험,18430,16752,2017-08-10,320,461,20978.2,OLD,110028400,1.6,22236,20179085,16677,36,123366400,109506400
20170810,8,8,덩케르크,2671682,10111,2017-07-20,112,206,-12.8,OLD,107952500,1.6,-17.9,20164621,-2198,0,23247456948,-15901600
20170810,9,9,명탐정 코난:진홍의 연가,382680,8329,2017-08-02,166,209,-34.4,OLD,58470900,0.8,-34.4,20170124,-4375,-2,2759899300,-30659300
20170810,10,10,장산범,8205,4262,2017-08-17,19,19,1139.5,OLD,35115000,0.5,1253,20151003,3947,15,65490000,32282000
20170811,1,1,택시운전사,6550039,382042,2017-08-02,1356,6436,20.1,OLD,3152911028,37.7,7.6,20162869,26860,0,51148054464,527749628
20170811,2,2,청년경찰,926456,304102,2017-08-09,1046,5598,21.1,OLD,2474991162,29.6,9.6,20162442,26702,0,7077998262,432068762
20170811,3,3,애나벨 : 인형의 주인,381542,197805,2017-08-10,742,2459,40.9,OLD,1613551755,19.3,27.8,20161081,43086,0,2977545055,468378855
20170811,4,4,슈퍼배드 3,2892093,38090,2017-07-26,531,1049,2.7,OLD,279458300,3.3,-5.4,20173403,-2160,0,21053442419,7217500
20170811,5,5,군함도,6383358,33018,2017-07-26,538,1218,-4.9,OLD,263021017,3.1,-14.2,20161481,-5456,0,48959269543,-13507383
20170811,6,6,빅풋 주니어,64045,19853,2017-08-09,385,578,7.4,OLD,139553200,1.7,0.4,20178641,73,0,435487400,9618300
20170811,7,7,극장판 도라에몽: 진구의 남극 꽁꽁 대모험,31710,13280,2017-08-10,330,461,-13,OLD,95735800,1.1,-20.7,20179085,-3472,0,219102200,-14292600
20170811,8,8,덩케르크,2683051,11369,2017-07-20,113,220,18.6,OLD,128042200,1.5,12.4,20164621,1258,0,23375499148,20089700
20170811,9,9,명탐정 코난:진홍의 연가,390313,7633,2017-08-02,166,209,1.7,OLD,59447600,0.7,-8.4,20170124,-696,0,2819346900,976700
20170811,10,10,파리로 가는 길,42248,4086,2017-08-03,52,105,25.2,OLD,34247000,0.4,9.7,20178762,361,1,330122500,6885500
20170812,1,1,택시운전사,7256891,706852,2017-08-02,1410,6659,86.6,OLD,5884901932,41.1,85,20162869,324810,0,57032956396,2731990904
20170812,2,2,청년경찰,1444015,517559,2017-08-09,1058,5422,71.1,OLD,4234950932,29.6,70.2,20162442,213457,0,11312949194,1759959770
20170812,3,3,애나벨 : 인형의 주인,663185,281643,2017-08-10,947,2990,43.5,OLD,2314891143,16.2,42.4,20161081,83838,0,5292436198,701339388
20170812,4,4,슈퍼배드 3,2961706,69613,2017-07-26,525,1084,89.5,OLD,529598000,3.7,82.8,20173403,31523,0,21583040419,250139700
20170812,5,5,군함도,6427104,43746,2017-07-26,501,961,36.6,OLD,359288425,2.5,32.5,20161481,10728,0,49318557968,96267408
20170812,6,6,빅풋 주니어,99022,34977,2017-08-09,437,678,85.4,OLD,258756300,1.8,76.2,20178641,15124,0,694243700,119203100
20170812,7,7,극장판 도라에몽: 진구의 남극 꽁꽁 대모험,58881,27171,2017-08-10,351,494,108.6,OLD,199746200,1.4,104.6,20179085,13891,0,418848400,104010400
20170812,8,8,덩케르크,2701103,18052,2017-07-20,117,211,58.9,OLD,203458300,1.4,58.8,20164621,6683,0,23578957448,75416100
20170812,9,9,명탐정 코난:진홍의 연가,402367,12054,2017-08-02,169,209,56.8,OLD,93201900,0.7,57.9,20170124,4421,0,2912548800,33754300
20170812,10,10,파리로 가는 길,48047,5799,2017-08-03,56,104,42.9,OLD,48943600,0.3,41.9,20178762,1713,0,379066100,14696600
20170813,1,1,택시운전사,7937810,680919,2017-08-02,1385,6478,-3.8,OLD,5663326600,41.1,-3.7,20162869,-25933,0,62696282996,-221575332
20170813,2,2,청년경찰,1948171,504156,2017-08-09,1037,5263,-2.1,OLD,4144184100,30.1,-2.6,20162442,-13403,0,15457133294,-90766832
20170813,3,3,애나벨 : 인형의 주인,934774,271589,2017-08-10,1006,3254,-2.4,OLD,2258904600,16.4,-3.6,20161081,-10054,0,7551340798,-55986543
20170813,4,4,슈퍼배드 3,3028287,66581,2017-07-26,532,1060,-3.3,OLD,511903700,3.7,-4.4,20173403,-3032,0,22094944119,-17694300
20170813,5,5,군함도,6465993,38889,2017-07-26,488,904,-12.1,OLD,315933900,2.3,-11.1,20161481,-4857,0,49634491868,-43354525
20170813,6,6,빅풋 주니어,131838,32816,2017-08-09,430,667,-4.5,OLD,247169700,1.8,-6.2,20178641,-2161,0,941413400,-11586600
20170813,7,7,극장판 도라에몽: 진구의 남극 꽁꽁 대모험,84133,25252,2017-08-10,345,489,-5.7,OLD,188327100,1.4,-7.1,20179085,-1919,0,607175500,-11419100
20170813,8,8,덩케르크,2716807,15704,2017-07-20,106,194,-10.9,OLD,181369100,1.3,-13,20164621,-2348,0,23760326548,-22089200
20170813,9,9,명탐정 코난:진홍의 연가,414156,11789,2017-08-02,169,203,-1.9,OLD,91411100,0.7,-2.2,20170124,-265,0,3003959900,-1790800
20170813,10,10,파리로 가는 길,53208,5161,2017-08-03,58,108,-10.8,OLD,43638800,0.3,-11,20178762,-638,0,422704900,-5304800
20170814,1,1,택시운전사,8446544,508734,2017-08-02,1291,6259,-33.3,OLD,3778942050,41.0,-25.3,20162869,-172185,0,66475225046,-1884384550
20170814,2,2,청년경찰,2320317,372146,2017-08-09,1019,5345,-33.6,OLD,2752137300,29.9,-26.2,20162442,-132010,0,18209270594,-1392046800
20170814,3,3,애나벨 : 인형의 주인,1144943,210169,2017-08-10,922,3456,-29.8,OLD,1585329700,17.2,-22.6,20161081,-61420,0,9136670498,-673574900
20170814,4,4,슈퍼배드 3,3068410,40123,2017-07-26,505,999,-46.1,OLD,275970400,3.0,-39.7,20173403,-26458,0,22370914519,-235933300
20170814,5,5,군함도,6497548,31555,2017-07-26,471,900,-28.3,OLD,226473400,2.5,-18.9,20161481,-7334,0,49860965268,-89460500
20170814,6,6,빅풋 주니어,152858,21020,2017-08-09,392,601,-43.9,OLD,138671500,1.5,-35.9,20178641,-11796,0,1080084900,-108498200
20170814,7,7,덩케르크,2732957,16150,2017-07-20,113,217,-5.2,OLD,171920900,1.9,2.8,20164621,446,1,23932247448,-9448200
20170814,8,8,극장판 도라에몽: 진구의 남극 꽁꽁 대모험,97172,13039,2017-08-10,322,447,-54.1,OLD,86395100,0.9,-48.4,20179085,-12213,-1,693570600,-101932000
20170814,9,9,명탐정 코난:진홍의 연가,421815,7659,2017-08-02,168,209,-41.2,OLD,53776300,0.6,-35,20170124,-4130,0,3057736200,-37634800
20170814,10,10,파리로 가는 길,57812,4604,2017-08-03,59,112,-21.2,OLD,34366600,0.4,-10.8,20178762,-557,0,457071500,-9272200
20170815,1,1,택시운전사,9023840,577296,2017-08-02,1040,4635,24.5,OLD,4705320750,29.4,13.5,20162869,68562,0,71180545796,926378700
20170815,2,2,혹성탈출: 종의 전쟁,574723,568300,2017-08-15,1017,4683,103732.9,OLD,4728549700,29.5,112212.3,20179901,567794,16,4794903800,4723995700
20170815,3,3,청년경찰,2735652,415335,2017-08-09,881,3938,22,OLD,3358409900,21.0,11.6,20162442,43189,-1,21567680494,606272600
20170815,4,4,애나벨 : 인형의 주인,1353618,208675,2017-08-10,742,2623,7.7,OLD,1706989600,10.7,-0.7,20161081,-1494,-1,10843660098,121659900
20170815,5,5,슈퍼배드 3,3133997,65587,2017-07-26,431,715,75.5,OLD,484343100,3.0,63.5,20173403,25464,-1,22855257619,208372700
20170815,6,6,빅풋 주니어,187805,34947,2017-08-09,325,434,82.3,OLD,252777700,1.6,66.3,20178641,13927,0,1332862600,114106200
20170815,7,7,드래곤 스펠: 마법 꽃의 비밀,26026,24018,2017-08-15,164,309,11965,OLD,183387600,1.1,12409.4,20179226,23826,25,199435600,181867600
20170815,8,8,극장판 도라에몽: 진구의 남극 꽁꽁 대모험,119842,22670,2017-08-10,237,301,87.9,OLD,162315800,1.0,73.9,20179085,9631,0,855886400,75920700
20170815,9,9,군함도,6516296,18748,2017-07-26,255,341,-35.1,OLD,147073500,0.9,-40.6,20161481,-12807,-4,50008038768,-79399900
20170815,10,10,명탐정 코난:진홍의 연가,431207,9392,2017-08-02,112,133,30.3,OLD,70093100,0.4,22.6,20170124,1733,-1,3127829300,16316800
20170816,1,1,택시운전사,9228696,204856,2017-08-02,986,4471,-68.2,OLD,1494801400,28.8,-64.5,20162869,-372440,0,72675347196,-3210519350
20170816,2,2,청년경찰,2910602,174950,2017-08-09,823,3850,-61.5,OLD,1291740500,24.9,-57.9,20162442,-240385,1,22859420994,-2066669400
20170816,3,3,혹성탈출: 종의 전쟁,734338,159615,2017-08-15,949,4512,-74.2,OLD,1221553900,23.5,-71.9,20179901,-408685,-1,6016457700,-3506995800
20170816,4,4,애나벨 : 인형의 주인,1444269,90651,2017-08-10,672,2451,-59.7,OLD,688041900,13.2,-56.6,20161081,-118024,0,11531701998,-1018947700
20170816,5,5,슈퍼배드 3,3152068,18071,2017-07-26,398,624,-75.3,OLD,119794200,2.3,-72.4,20173403,-47516,0,22975051819,-364548900
20170816,6,6,빅풋 주니어,198346,10541,2017-08-09,272,351,-73.3,OLD,67515400,1.3,-69.8,20178641,-24406,0,1400378000,-185262300
20170816,7,7,군함도,6526597,10301,2017-07-26,258,368,-51.4,OLD,71443800,1.4,-45.1,20161481,-8447,2,50079482568,-75629700
20170816,8,8,극장판 도라에몽: 진구의 남극 꽁꽁 대모험,125479,5637,2017-08-10,217,263,-77.4,OLD,36758200,0.7,-75.1,20179085,-17033,0,892644600,-125557600
20170816,9,9,드래곤 스펠: 마법 꽃의 비밀,31082,5056,2017-08-15,154,264,-81.7,OLD,33629900,0.6,-78.9,20179226,-18962,-2,233065500,-149757700
20170816,10,10,파리로 가는 길,66754,3087,2017-08-03,56,106,-54.5,OLD,21908800,0.4,-47.3,20178762,-2768,1,527147800,-26258700
20170817,1,1,택시운전사,9403073,174377,2017-08-02,934,3914,-14.5,OLD,1278614700,24.6,-14.9,20162869,-30479,0,73953961896,-216186700
20170817,2,2,청년경찰,3057652,147050,2017-08-09,752,3371,-15.8,OLD,1087120600,20.9,-15.9,20162442,-27900,0,23946541594,-204619900
20170817,3,3,혹성탈출: 종의 전쟁,857444,123106,2017-08-15,884,4058,-22.5,OLD,946566900,18.2,-22.9,20179901,-36509,0,6963024600,-274987000
20170817,4,4,장산범,132141,121834,2017-08-17,621,2755,12674.2,OLD,918972900,17.7,12833.5,20151003,120892,14,1002004900,911778900
20170817,5,5,애나벨 : 인형의 주인,1501588,57319,2017-08-10,546,1844,-36,OLD,440219900,8.5,-36.8,20161081,-33332,-1,11971921898,-247822000
20170817,6,6,슈퍼배드 3,3169175,17107,2017-07-26,346,467,-8.6,OLD,109491900,2.1,-5.3,20173403,-964,-1,23084543719,-10302300
20170817,7,7,빅풋 주니어,208877,10531,2017-08-09,203,240,-0.9,OLD,66935100,1.3,-0.1,20178641,-10,-1,1467313100,-580300
20170817,8,8,공범자들,17571,9721,2017-08-17,186,341,784.1,OLD,73205900,1.4,763.3,20179187,8595,9,136869400,64925400
20170817,9,9,군함도,6534274,7677,2017-07-26,192,233,-27.3,OLD,51971300,1.0,-25.5,20161481,-2624,-2,50131453868,-19472500
20170817,10,10,드래곤 스펠: 마법 꽃의 비밀,36751,5669,2017-08-15,134,215,11.5,OLD,37489600,0.7,12.1,20179226,613,-1,270555100,3859700
20170818,1,1,택시운전사,9591756,188683,2017-08-02,956,4071,20.6,OLD,1541913303,24.8,8.2,20162869,14306,0,75495875199,263298603
20170818,2,2,청년경찰,3226651,168999,2017-08-09,813,3515,26.8,OLD,1378896447,22.2,14.9,20162442,21949,0,25325438041,291775847
20170818,3,3,혹성탈출: 종의 전쟁,997033,139589,2017-08-15,896,3942,25.9,OLD,1191903253,19.2,13.4,20179901,16483,0,8154927853,245336353
20170818,4,4,장산범,257695,125554,2017-08-17,655,2771,11.6,OLD,1025701874,16.5,3.1,20151003,3720,0,2027706774,106728974
20170818,5,5,애나벨 : 인형의 주인,1566424,64836,2017-08-10,525,1808,23.9,OLD,545248026,8.8,13.1,20161081,7517,0,12517169924,105028126
20170818,6,6,슈퍼배드 3,3186537,17362,2017-07-26,357,485,8.3,OLD,118606800,1.9,1.5,20173403,255,0,23203150519,9114900
20170818,7,7,공범자들,28522,10951,2017-08-17,208,364,24.3,OLD,90968600,1.5,12.7,20179187,1230,1,227838000,17762700
20170818,8,8,빅풋 주니어,218844,9967,2017-08-09,211,252,2,OLD,68253900,1.1,-5.4,20178641,-564,-1,1535567000,1318800
20170818,9,9,군함도,6540417,6143,2017-07-26,187,225,-9.9,OLD,46838800,0.8,-20,20161481,-1534,0,50178292668,-5132500
20170818,10,10,드래곤 스펠: 마법 꽃의 비밀,41823,5072,2017-08-15,143,220,-2.4,OLD,36602400,0.6,-10.5,20179226,-597,0,307157500,-887200
20170819,1,1,택시운전사,9963353,371597,2017-08-02,1033,4405,99.8,OLD,3081226450,26.0,96.9,20162869,182914,0,78577101649,1539313147
20170819,2,2,청년경찰,3575766,349115,2017-08-09,918,4065,106.8,OLD,2851665100,24.1,106.6,20162442,180116,0,28177103141,1472768653
20170819,3,3,혹성탈출: 종의 전쟁,1280238,283205,2017-08-15,835,3597,103.1,OLD,2421038450,20.5,102.9,20179901,143616,0,10575966303,1229135197
20170819,4,4,장산범,460651,202956,2017-08-17,711,2731,60.9,OLD,1650315860,14.0,61.6,20151003,77402,0,3678022634,624613986
20170819,5,5,애나벨 : 인형의 주인,1672728,106304,2017-08-10,549,1663,60.7,OLD,876286840,7.4,64,20161081,41468,0,13393456764,331038814
20170819,6,6,슈퍼배드 3,3218296,31759,2017-07-26,376,579,100.1,OLD,237323200,2.0,82.9,20173403,14397,0,23440473719,118716400
20170819,7,7,공범자들,47079,18557,2017-08-17,202,349,70.5,OLD,155114000,1.3,69.5,20179187,7606,0,382952000,64145400
20170819,8,8,빅풋 주니어,236774,17930,2017-08-09,256,345,93,OLD,131754200,1.1,79.9,20178641,7963,0,1667321200,63500300
20170819,9,9,극장판 도라에몽: 진구의 남극 꽁꽁 대모험,143742,8785,2017-08-10,169,205,100.7,OLD,64555100,0.5,87.5,20179085,4100,2,1020512000,32393600
20170819,10,10,드래곤 스펠: 마법 꽃의 비밀,49939,8116,2017-08-15,149,223,69.4,OLD,61990000,0.5,60,20179226,3044,0,369147500,25387600
20170820,1,1,택시운전사,10352984,389631,2017-08-02,1022,4311,4.9,OLD,3233184800,28.6,4.9,20162869,18034,0,81810286449,151958350
20170820,2,2,청년경찰,3906404,330638,2017-08-09,918,4072,-4.7,OLD,2718529100,24.0,-5.3,20162442,-18477,0,30895632241,-133136000
20170820,3,3,혹성탈출: 종의 전쟁,1540913,260675,2017-08-15,833,3463,-8.6,OLD,2212571700,19.6,-8,20179901,-22530,0,12788538003,-208466750
20170820,4,4,장산범,643962,183311,2017-08-17,703,2700,-8.4,OLD,1511647500,13.4,-9.7,20151003,-19645,0,5189670134,-138668360
20170820,5,5,애나벨 : 인형의 주인,1753606,80878,2017-08-10,539,1618,-22.8,OLD,676892600,6.0,-23.9,20161081,-25426,0,14070349364,-199394240
20170820,6,6,슈퍼배드 3,3251835,33539,2017-07-26,370,570,7.3,OLD,254631900,2.2,5.6,20173403,1780,0,23695105619,17308700
20170820,7,7,빅풋 주니어,256405,19631,2017-08-09,258,347,12.5,OLD,148202000,1.3,9.5,20178641,1701,1,1815523200,16447800
20170820,8,8,공범자들,65970,18891,2017-08-17,203,366,1,OLD,156625100,1.4,1.8,20179187,334,-1,539577100,1511100
20170820,9,9,극장판 도라에몽: 진구의 남극 꽁꽁 대모험,153618,9876,2017-08-10,169,200,13.8,OLD,73475100,0.6,12.4,20179085,1091,0,1093987100,8920000
20170820,10,10,드래곤 스펠: 마법 꽃의 비밀,58531,8592,2017-08-15,145,220,9.7,OLD,67977700,0.6,5.9,20179226,476,0,437125200,5987700
20170821,1,1,택시운전사,10502800,149816,2017-08-02,933,4049,-65.9,OLD,1101831000,29.4,-61.5,20162869,-239815,0,82912117449,-2131353800
20170821,2,2,청년경찰,4026979,120575,2017-08-09,798,3801,-66.8,OLD,901710500,24.0,-63.5,20162442,-210063,0,31797342741,-1816818600
20170821,3,3,장산범,723473,79511,2017-08-17,626,2689,-60.1,OLD,603773800,16.1,-56.6,20151003,-103800,1,5793443934,-907873700
20170821,4,4,혹성탈출: 종의 전쟁,1612054,71141,2017-08-15,755,3282,-75,OLD,552618000,14.7,-72.7,20179901,-189534,-1,13341156003,-1659953700
20170821,5,5,애나벨 : 인형의 주인,1783945,30339,2017-08-10,478,1502,-65.1,OLD,236309300,6.3,-62.5,20161081,-50539,0,14306658664,-440583300
20170821,6,6,공범자들,75828,9858,2017-08-17,210,425,-53.4,OLD,72962500,1.9,-47.8,20179187,-9033,2,612539600,-83662600
20170821,7,7,슈퍼배드 3,3260405,8570,2017-07-26,298,426,-77.1,OLD,58266500,1.6,-74.4,20173403,-24969,-1,23753372119,-196365400
20170821,8,8,빅풋 주니어,262508,6103,2017-08-09,205,253,-72.9,OLD,40233500,1.1,-68.9,20178641,-13528,-1,1855756700,-107968500
20170821,9,9,군함도,6559996,5576,2017-07-26,174,244,-35.7,OLD,37418600,1.0,-22.1,20161481,-1578,2,50329125068,-20748900
20170821,10,10,파리로 가는 길,84336,2769,2017-08-03,52,100,-38.2,OLD,20078700,0.5,-27.9,20178762,-1070,2,667545000,-12416100
20170822,1,1,택시운전사,10635230,132430,2017-08-02,954,4020,-12.5,OLD,964359600,27.9,-11.6,20162869,-17386,0,83876477049,-137471400
20170822,2,2,청년경찰,4140633,113654,2017-08-09,817,3824,-6.6,OLD,842227300,24.4,-5.7,20162442,-6921,0,32639570041,-59483200
20170822,3,3,장산범,793110,69637,2017-08-17,648,2679,-12.6,OLD,527579800,15.3,-12.4,20151003,-9874,0,6321023734,-76194000
20170822,4,4,혹성탈출: 종의 전쟁,1673102,61048,2017-08-15,764,3209,-14.8,OLD,470706200,13.6,-14.2,20179901,-10093,0,13811862203,-81911800
20170822,5,5,애나벨 : 인형의 주인,1809713,25768,2017-08-10,483,1459,-15.4,OLD,200021900,5.8,-15.1,20161081,-4571,0,14506680564,-36287400
20170822,6,6,공범자들,85175,9347,2017-08-17,212,432,-5.9,OLD,68652800,2.0,-5.2,20179187,-511,0,681192400,-4309700
20170822,7,7,슈퍼배드 3,3269516,9111,2017-07-26,308,424,3.6,OLD,60340100,1.7,6.3,20173403,541,0,23813712219,2073600
20170822,8,8,빅풋 주니어,269801,7293,2017-08-09,204,243,16.3,OLD,46781700,1.4,19.5,20178641,1190,0,1902538400,6548200
20170822,9,9,군함도,6566127,6131,2017-07-26,190,248,3.2,OLD,38597900,1.1,10,20161481,555,0,50367722968,1179300
20170822,10,10,브이아이피,7480,4841,2017-08-23,28,28,437.4,OLD,48608500,1.4,381.7,20164174,3836,6,70633500,39563500
20170823,1,1,브이아이피,181491,174011,2017-08-23,851,3587,2623.7,OLD,1323933200,33.5,3494.5,20164174,169170,9,1394566700,1275324700
